,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE
24,2.045556752873209,1.0,-0.7331782881479071,-0.6213795153071915,-0.6645861808891586,-0.006228794545145773,0.0,0.0,0.0,0.363636,0.11007385158785597,-0.5917958767710622,0.4173279223924206,-0.04319614746099071,1.4748221290946926,0.0,-0.3865616411793925
25,-0.71611339410574,1.0,-0.38390634803724727,-0.6213795153071915,0.11137577616644671,-0.6109636586651579,1.0,0.0,1.0,0.0,-0.47606981743568183,-0.10902011651332345,-0.4120353265372156,-0.7744123963845538,-0.6583449043817333,0.0,0.36067954425377496
26,0.052120722716327596,1.0,-0.6440247899214624,-0.4731787149893781,-0.6645861808891586,-0.42564091904845075,0.166667,0.166667,0.0,0.25,0.2566097688437404,-0.511333250061439,-0.7714260677400578,-0.3657081712841921,0.4955915330695909,0.0,0.36067954425377496
27,-0.7395329554714384,1.0,-0.529278993380603,-0.6213795153071915,-0.21159217352696738,-0.6109636586651579,1.0,0.0,1.0,0.0,-0.47606981743568183,-0.10902011651332345,-0.964944159156973,-0.7789740488657921,-0.6558558010054644,0.0,0.36067954425377496
28,2.9933983795029033,1.0,-0.3948757245347167,-0.32417879270906663,-0.3101991509526021,1.0816018726389938,0.666667,0.166667,0.416667,0.833333,1.8685048586584694,-0.2699453699325697,1.661372795786875,0.06503802627305315,1.4631831663887156,0.0,0.36067954425377496
29,-0.7945833743940928,1.0,-0.645772897729824,-0.6213795153071915,-0.4704015069513194,-0.6109636586651579,0.416667,0.0,0.416667,0.0,-0.47606981743568183,-0.39063930999700436,0.6661368970713114,-0.8074409390138481,-0.663086846044852,0.0,0.36067954425377496
30,3.354013062930906,1.0,1.9222062132924975,0.8507484345164217,2.9755026244126053,1.7987292446115208,1.0,0.166667,1.0,0.5,0.9892893551231627,1.9830081779368776,2.3525088365615714,1.657089940416218,2.8816271072362865,0.0,0.36067954425377496
31,-0.1888878686187959,1.0,0.4447928990556398,-0.04019990621772719,1.1757213924871368,-0.4778865763175234,1.0,0.083333,1.0,0.166667,-0.18299798292391292,1.218613224195458,0.4173279223924206,-0.5135843861523955,-0.5243528556545672,0.0,0.36067954425377496
32,2.7702665270060263,1.0,-0.4491544719843464,-0.14924373037313793,-0.6645861808891586,0.28940890011532094,0.083333,0.083333,0.0,0.166667,-0.036462065668028475,-0.4711019367066275,1.661372795786875,0.1369051300714342,2.688105857742912,0.0,0.36067954425377496
33,-0.7395512101117159,1.0,-0.17658950250459618,0.3038438928730084,-0.6645861808891586,-0.6109636586651579,0.916667,0.916667,0.0,0.0,-0.47606981743568183,-0.149251429868135,-0.9096532758949972,-0.648360254152324,-0.6108035386291114,0.3,0.36067954425377496
34,1.0620300508778695,0.727273,-0.2548260674678223,-0.6213795153071915,0.39814770263784743,-0.6109636586651579,1.0,0.0,1.0,0.0,-0.47606981743568183,-0.02855748980370033,1.799600003941814,3.004182002857574,2.8816271072362865,0.0,0.36067954425377496
35,0.07357302786369097,1.0,-0.7331782881479071,-0.6213795153071915,-0.6645861808891586,-0.5358292525282061,0.0,0.0,0.0,0.083333,-0.3295339001797974,-0.5917958767710622,-0.74378062610907,-0.6919330098542921,0.014965731056469115,0.0,0.36067954425377496
36,3.1390639541346674,1.0,-0.7331782881479071,-0.6213795153071915,-0.6645861808891586,2.7612953853211653,0.0,0.0,0.0,0.727273,1.1358252723790472,-0.5917958767710622,1.2466911713220568,0.08618156098466842,1.945777032666349,0.0,-0.3865616411793925
37,1.343774950356647,1.0,1.3475507334497687,1.7646097813389225,0.7692346145330581,0.6740165157267016,0.75,0.5,0.75,0.333333,0.5496816033555093,1.0576879707762117,0.14087350608254187,0.07499779773323045,1.309392486682066,0.0,0.36067954425377496
38,2.5240993137190713,1.0,-0.5548712916950177,-0.32497791467156467,-0.6645861808891586,1.6035341345493184,0.083333,0.083333,0.0,0.333333,1.2823611896349316,-0.511333250061439,1.2466911713220568,-0.15560498131242895,2.035109245347334,0.0,0.36067954425377496
39,-0.05644084586835765,0.454545,0.10874539451523592,0.7781591013411475,-0.6645861808891586,2.7612953853211653,0.083333,0.083333,0.0,0.333333,0.40314568609962487,-0.3504079966421928,0.8320095468572387,3.004182002857574,0.1368729800906991,0.333333,0.36067954425377496
40,-0.45387099978152223,0.727273,-0.7331782881479071,-0.6213795153071915,-0.6645861808891586,1.760490521566425,0.0,0.0,0.0,0.25,-0.036462065668028475,-0.5917958767710622,-0.74378062610907,0.9526139874677033,-0.48653768515727064,0.166667,0.36067954425377496
41,-0.3893593262758372,0.909091,0.6011436614355067,0.5210743012604229,0.7729435418052707,1.0454777464405278,0.583333,0.416667,0.333333,0.25,1.1358252723790472,0.49444958380884996,-0.4120353265372156,-0.14034502034227825,-0.37258396927423354,0.111111,0.36067954425377496
42,1.3741763156062778,1.0,-0.5550286213977702,-0.325239445495655,-0.6645861808891586,-0.6109636586651579,0.083333,0.083333,0.0,0.0,-0.47606981743568183,-0.5515645634162506,0.0026462979276025175,-0.3789730159934047,1.6808029948861822,0.0,0.36067954425377496
43,-0.08345831534449989,1.0,-0.7331782881479071,-0.6213795153071915,-0.6645861808891586,0.5104676236471326,0.0,0.0,0.0,0.083333,-0.3295339001797974,-0.5917958767710622,-0.8267169510020337,-0.6757064942427141,-0.43225078347505347,0.0,0.36067954425377496
44,2.0176012804674897,1.0,0.6001384994456987,0.06121593556838434,1.3853049110682467,-0.6109636586651579,1.0,0.333333,1.0,0.0,-0.47606981743568183,0.21283039032516904,1.1084639631671174,-0.03858461336391683,0.9918060634760787,0.0,0.36067954425377496
45,0.38484370465959516,1.0,-0.35121673202088427,-0.4804434601029964,-0.004358289500505458,-0.4712008189204092,0.333333,0.083333,0.333333,0.166667,-0.18299798292391292,-0.39063930999700436,-0.5779079763231428,-0.9048022158783471,-0.44511575970084377,0.0,0.36067954425377496
46,-0.5542708100117683,0.5,-0.6372596127031028,-0.6213795153071915,-0.4514879197097738,0.1562875792797597,0.375,0.0,0.25,0.125,-0.3295339001797974,-0.4711019367066275,-0.7714260677400578,-0.7982083967827909,-0.6809127437714607,0.0,-2.628285197478895
47,1.2708022909234267,1.0,-0.7331782881479071,-0.6213795153071915,-0.6645861808891586,0.8883833486021913,0.0,0.0,0.0,0.5,0.5496816033555093,-0.5917958767710622,-0.0802900269653611,-0.9048022158783471,-0.44511575970084377,0.0,0.36067954425377496
48,-0.6841951311448001,1.0,1.3563349751867857,1.417006257142514,1.2533175881926972,-0.6109636586651579,1.0,0.666667,1.0,0.0,-0.47606981743568183,2.9083283850975437,-0.32909900164425193,0.6358210207713683,-0.6402796474685242,0.916667,0.36067954425377496
49,-0.3474358742104629,1.0,-0.28959593177613574,0.11599211372506633,-0.6645861808891586,-0.08483616873770615,0.166667,0.166667,0.0,0.083333,-0.18299798292391292,-0.4711019367066275,-0.13558091022733684,-0.5487891466722353,-0.4820896184742348,0.083333,0.36067954425377496
50,1.8132890521269458,1.0,0.054711382158776946,0.31732725980388404,-0.16873561598888628,2.7612953853211653,0.625,0.375,0.25,0.875,4.945759121032043,-0.22971405657775815,2.076054420251693,3.004182002857574,0.5544646949234373,0.0,-2.628285197478895
51,-0.23318302576480615,1.0,1.9832501379604863,2.606695446438874,1.0561036333414278,-0.6109636586651579,0.666667,0.583333,0.5,0.0,-0.47606981743568183,0.13236776361554592,-0.5502625346921549,-0.05706344317349591,0.9971342515994408,0.0,0.36067954425377496
52,0.02540801712631168,1.0,-0.7331782881479071,-0.6213795153071915,-0.6645861808891586,-0.3677230226279632,0.0,0.0,0.0,0.25,-0.036462065668028475,-0.5917958767710622,-0.2738081183822762,-0.48583147769079815,-0.0608337872332855,0.0,0.36067954425377496
53,-0.5594623613925411,0.888889,0.9967666800848761,2.2543262494479324,-0.6645861808891586,0.8886802867551975,0.666667,0.666667,0.0,0.111111,-0.3295339001797974,-0.149251429868135,-0.4120353265372156,0.9786517900252889,-0.7019784496674983,0.2,-1.8810440120457275
54,-0.8027656503607445,0.636364,-0.4622215778518497,-0.6213795153071915,-0.0626136916818572,-0.6109636586651579,0.666667,0.0,0.666667,0.0,-0.47606981743568183,-0.2699453699325697,-0.964944159156973,-0.6522560509228856,-0.44511575970084377,0.0,0.36067954425377496
55,-0.10935308513373893,1.0,0.38901951942986107,1.2440617349677168,-0.6645861808891586,-0.6109636586651579,0.25,0.25,0.0,0.0,-0.47606981743568183,-0.3504079966421928,0.4173279223924206,-0.9048022158783471,-0.44511575970084377,0.0,0.36067954425377496
56,1.1194630727377917,1.0,-0.4593634215851784,-0.16621417495855031,-0.6645861808891586,-0.1049915405291538,0.25,0.25,0.0,0.416667,0.2566097688437404,-0.4308706233518159,-0.13558091022733684,-0.9048022158783471,-0.44511575970084377,0.0,0.36067954425377496
57,0.46134859342694523,1.0,3.0441461749685326,2.73438060655583,0.16755340233666347,-0.6109636586651579,0.916667,0.916667,0.5,0.0,-0.47606981743568183,1.0979192841310232,0.8320095468572387,2.5342475126385904,0.9815256621577169,0.083333,0.36067954425377496
58,1.3032209724116413,1.0,-0.7331782881479071,-0.6213795153071915,-0.6645861808891586,-0.4409797196884058,0.0,0.0,0.0,0.181818,-0.036462065668028475,-0.5917958767710622,-0.13558091022733684,-0.4415538303876448,1.3937350314577328,0.0,-0.3865616411793925
59,2.1121353213577794,1.0,-0.533019944090497,-0.6213795153071915,-0.2199032775715069,0.12368871998238876,0.416667,0.0,0.333333,0.333333,0.11007385158785597,-0.3504079966421928,0.4173279223924206,0.37335523334262255,1.814677782042003,0.0,0.36067954425377496
60,0.19190800144916687,0.727273,-0.6344101969754733,-0.4571962757394178,-0.6645861808891586,-0.6109636586651579,0.166667,0.166667,0.0,0.0,-0.47606981743568183,-0.511333250061439,0.5555551305473599,1.2206708101934425,-0.108488996343754,0.0,0.36067954425377496
61,0.020155692199940657,1.0,-0.6753159196911361,-0.5251942900028851,-0.6645861808891586,-0.6109636586651579,0.083333,0.083333,0.0,0.0,-0.47606981743568183,-0.5515645634162506,-0.7990715093710458,-0.7000580914325575,0.3043093122948089,0.0,0.36067954425377496
62,-0.37624194252036725,0.909091,-0.7331782881479071,-0.6213795153071915,-0.6645861808891586,2.2801928665215314,0.0,0.0,0.0,0.545455,0.5496816033555093,-0.5917958767710622,-0.09411274778085503,1.742979532088475,-0.5460609443859182,0.090909,-0.3865616411793925
63,-0.8025043785641139,0.090909,0.0010269913639903798,0.5990976637806835,-0.6645861808891586,-0.6109636586651579,0.083333,0.083333,0.0,0.0,-0.47606981743568183,-0.5515645634162506,-0.7990715093710458,-0.9048022158783471,-0.44511575970084377,0.0,0.36067954425377496
64,0.21569192785713895,1.0,0.9167208235399957,-0.6213795153071915,2.9755026244126053,0.6045989437347175,1.0,0.0,1.0,0.083333,0.11007385158785597,1.8623142378724429,-0.7299579052935761,1.3286856330843035,2.8816271072362865,0.083333,0.36067954425377496
65,0.12760238906824783,1.0,-0.37277964183702533,-0.1488659636272298,-0.49541249295451306,-0.6109636586651579,0.583333,0.333333,0.166667,0.0,-0.47606981743568183,-0.149251429868135,-0.74378062610907,-0.433975981632451,0.3909636945218965,0.0,0.36067954425377496
66,-0.376101448616961,0.875,-0.7331782881479071,-0.6213795153071915,-0.6645861808891586,0.0766332139151821,0.0,0.0,0.0,0.125,-0.3295339001797974,-0.5917958767710622,-0.8267169510020337,-0.8163390508911282,-0.6349186379275782,0.0,-2.628285197478895
67,0.03105159821357274,1.0,-0.7331782881479071,-0.6213795153071915,-0.6645861808891586,-0.3211355244303614,0.0,0.0,0.0,0.416667,0.40314568609962487,-0.5917958767710622,-0.5502625346921549,-0.5777637032455459,-0.3872319307802617,0.0,0.36067954425377496
68,1.3135184583392097,1.0,-0.5028650843962583,-0.3444474315760617,-0.5230255535884738,-0.6109636586651579,0.666667,0.083333,0.583333,0.0,-0.47606981743568183,-0.2699453699325697,0.4173279223924206,3.004182002857574,0.5390319107413949,0.083333,0.36067954425377496
69,0.09646022933134156,1.0,0.4587602804444495,1.3599925374908375,-0.6645861808891586,-0.6109636586651579,0.333333,0.333333,0.0,0.0,-0.47606981743568183,-0.4308706233518159,-0.7714260677400578,0.07858413130161752,0.4275166247187238,0.0,0.36067954425377496
70,2.1088309913588046,1.0,-0.3668622969057211,-0.6213795153071915,0.14924178758432532,-0.1375912604356472,0.916667,0.0,0.833333,0.333333,0.11007385158785597,-0.149251429868135,0.48644152646989025,-0.12465675466004403,2.222829747625048,0.0,0.36067954425377496
71,0.782250527650836,0.909091,3.0441461749685326,1.796458423917025,2.9755026244126053,2.7612953853211653,0.666667,0.5,0.583333,0.833333,3.480399948473198,0.7358374639377192,0.6937823387022993,3.004182002857574,0.6895581494384818,0.454545,0.36067954425377496
72,-0.45782047014395566,1.0,-0.7331782881479071,-0.6213795153071915,-0.6645861808891586,0.504989705039954,0.0,0.0,0.0,0.125,-0.036462065668028475,-0.5917958767710622,0.6937823387022993,-0.3534270845510075,-0.6897889604039925,0.25,-2.628285197478895
73,0.1546477892489398,1.0,-0.10919120595321236,0.10957007904462773,-0.25520605129340607,-0.6109636586651579,0.5,0.1,0.4,0.0,-0.47606981743568183,-0.2699453699325697,-0.6193761387696246,-0.3664115337404532,-0.0018991903450982074,0.0,-1.13380282661256
74,-0.5235202256954076,0.909091,-0.04098003927094028,0.12927206779276057,-0.12999577353828734,-0.6109636586651579,0.272727,0.090909,0.181818,0.0,-0.47606981743568183,-0.31017668328738124,0.4173279223924206,-0.11438429516730729,-0.6404902245549957,0.0,-0.3865616411793925
75,2.3068409825690637,1.0,-0.24207362100582397,-0.2588687341376381,-0.0580115149095304,-0.6109636586651579,0.833333,0.166667,0.75,0.0,-0.47606981743568183,-0.02855748980370033,0.4173279223924206,0.30037291597528293,2.1950534161252486,0.0,0.36067954425377496
76,0.11144204007289578,1.0,-0.20340547628486402,0.25926741685584653,-0.6645861808891586,-0.6109636586651579,1.0,1.0,0.0,0.0,-0.47606981743568183,0.09213645026073436,1.799600003941814,0.887731438122711,-0.0006151514374919123,0.0,0.36067954425377496
77,-0.49883196576799943,1.0,-0.4534810388100414,-0.6213795153071915,-0.043195224288073285,-0.6109636586651579,0.75,0.0,0.666667,0.0,-0.47606981743568183,-0.2699453699325697,-0.8267169510020337,-0.03339516907138005,-0.6195351793944618,0.0,0.36067954425377496
78,-0.16581014775640482,1.0,-0.7331782881479071,-0.6213795153071915,-0.6645861808891586,-0.5819543939623669,0.0,0.0,0.0,0.083333,-0.3295339001797974,-0.5917958767710622,-0.9096532758949972,-0.8870709956203195,2.8816271072362865,0.0,0.36067954425377496
79,2.696426485835244,1.0,-0.39346849774898557,-0.05667634813541347,-0.6645861808891586,2.7612953853211653,0.583333,0.583333,0.0,0.416667,0.5496816033555093,-0.31017668328738124,0.6937823387022993,0.07904848628659503,2.683332601017782,0.0,0.36067954425377496
80,-0.7970832290255926,0.909091,-0.5191661897092308,-0.562956435103473,-0.2672066641427645,-0.6109636586651579,0.666667,0.166667,0.583333,0.0,-0.47606981743568183,-0.0687888031585119,0.14087350608254187,-0.6881165772193095,-0.717574120146926,0.181818,0.36067954425377496
81,-0.7629648643769635,0.272727,-0.7331782881479071,-0.6213795153071915,-0.6645861808891586,1.6486462081005133,0.0,0.0,0.0,0.166667,0.2566097688437404,-0.5917958767710622,1.3849183794769961,-0.834207782155987,-0.6559367344205651,0.0,0.36067954425377496
82,-0.8042924695572258,0.636364,-0.6168854161966476,-0.5804063528663842,-0.46098355026533416,-0.6109636586651579,0.416667,0.166667,0.25,0.0,-0.47606981743568183,-0.39063930999700436,2.076054420251693,-0.7775934478045975,-0.7489715405429125,0.444444,0.36067954425377496
83,-0.7837461080391426,0.545455,-0.3870529420922983,-0.6213795153071915,0.10438512790468446,-0.6109636586651579,0.5,0.0,0.416667,0.0,-0.47606981743568183,-0.10902011651332345,-0.9096532758949972,-0.46537368968591547,-0.6900370293242366,1.0,0.36067954425377496
84,0.22178797105914042,1.0,3.0441461749685326,2.73438060655583,0.11265739501443639,-0.3885489633359052,1.0,1.0,0.333333,0.083333,-0.3295339001797974,1.4197697909695157,1.2466911713220568,2.075405494205055,-0.04187973769738689,0.0,0.36067954425377496
85,-0.7346338948069348,1.0,0.35746617348893295,1.1916102752473923,-0.6645861808891586,-0.6109636586651579,1.0,1.0,0.0,0.0,-0.47606981743568183,0.29329301703479216,3.320099293646147,-0.13252078243362944,-0.6464202038714166,1.0,0.36067954425377496
86,2.94935330359794,1.0,0.668611882299225,1.4783352353916797,-0.3565316141541705,2.7612953853211653,1.0,0.833333,1.0,0.75,2.8942562794496602,0.3335243303896037,1.799600003941814,1.8748343674993069,1.7878872381855273,0.0,0.36067954425377496
87,3.354013062930906,1.0,1.2404441680314497,1.2947405968803178,1.159254532137208,2.7612953853211653,1.0,0.75,1.0,0.75,2.6011844449378914,1.8220829245176313,2.4907360447165106,0.9250700092565309,2.0710514632993307,0.0,0.36067954425377496
88,1.3383697568951252,1.0,-0.6938458624597698,-0.5559968092846267,-0.6645861808891586,-0.5320646008037848,0.083333,0.083333,0.0,0.083333,-0.3295339001797974,-0.5515645634162506,0.0026462979276025175,-0.2544796592673829,0.4923904289575186,0.0,0.36067954425377496
89,2.4395550646934177,1.0,-0.7331782881479071,-0.6213795153071915,-0.6645861808891586,1.445758864706206,0.0,0.0,0.0,0.416667,1.5754330241467005,-0.5917958767710622,0.5555551305473599,0.004936443916364992,2.8816271072362865,0.0,0.36067954425377496
90,3.354013062930906,1.0,3.0441461749685326,1.0463589614457078,2.9755026244126053,-0.33034816721218657,1.0,0.25,0.916667,0.083333,-0.3295339001797974,1.2588445375502695,1.2466911713220568,2.976801270708107,2.8816271072362865,0.0,0.36067954425377496
91,0.2439101706143777,1.0,0.16888030312287702,-0.29170538205119284,0.8988723028539595,2.670946315922563,0.909091,0.090909,0.818182,0.545455,2.6011844449378914,0.09213645026073436,-0.13558091022733684,0.946174709137485,0.4092428282255856,0.090909,-0.3865616411793925
92,-0.10431712476022195,1.0,-0.6932777274220523,-0.5550523924198564,-0.6645861808891586,-0.2357941427183282,0.083333,0.083333,0.0,0.083333,-0.3295339001797974,-0.5515645634162506,-0.74378062610907,-0.6378283862754061,-0.4448063656887985,0.0,0.36067954425377496
93,-0.11162569488581729,1.0,-0.3786620246121623,-0.03206339169047466,-0.6645861808891586,-0.6109636586651579,0.166667,0.166667,0.0,0.0,-0.47606981743568183,-0.511333250061439,-0.5779079763231428,-0.9048022158783471,-0.44511575970084377,0.0,0.36067954425377496
94,0.4311518034963284,1.0,-0.5467076282299688,-0.3114073707993257,-0.6645861808891586,-0.6109636586651579,0.25,0.25,0.0,0.0,-0.47606981743568183,-0.4711019367066275,-0.5779079763231428,-0.9048022158783471,-0.44511575970084377,0.0,0.36067954425377496
95,-0.20083510783397707,1.0,-0.7331782881479071,-0.6213795153071915,-0.6645861808891586,-0.5196702792839302,0.0,0.0,0.0,0.083333,-0.3295339001797974,-0.5917958767710622,-0.9096532758949972,-0.8128575167402302,2.8816271072362865,0.0,0.36067954425377496
96,0.05423945303288141,1.0,-0.08686786924043387,0.4529891100555923,-0.6645861808891586,-0.6109636586651579,0.666667,0.666667,0.0,0.0,-0.47606981743568183,-0.149251429868135,0.4173279223924206,-0.6521883633985094,-0.33546653839476803,0.0,0.36067954425377496
97,1.0559581120454766,1.0,-0.7331782881479071,-0.6213795153071915,-0.6645861808891586,0.6863718986575528,0.0,0.0,0.0,0.5,0.40314568609962487,-0.5917958767710622,-0.13558091022733684,-0.9048022158783471,-0.44511575970084377,0.0,0.36067954425377496
98,-0.8038028330819156,0.363636,-0.6641280297176215,-0.6213795153071915,-0.5111802884782656,-0.6109636586651579,0.25,0.0,0.166667,0.0,-0.47606981743568183,-0.4711019367066275,0.6937823387022993,-0.7728898791679419,-0.7172060425196761,1.0,0.36067954425377496
99,-0.8063038106999579,0.0,-0.7331782881479071,-0.6213795153071915,-0.6645861808891586,-0.5429558552452599,0.0,0.0,0.0,0.142857,-0.3295339001797974,-0.5917958767710622,-0.4120353265372156,-0.8212161699066739,-0.44511575970084377,0.0,-3.3755263829120623
100,-0.803713671987668,0.666667,-0.7156972100642905,-0.5923205348527183,-0.6645861808891586,-0.6109636586651579,0.111111,0.111111,0.0,0.0,-0.47606981743568183,-0.5515645634162506,-0.8267169510020337,-0.888761080474155,-0.8041143748789549,0.0,-1.8810440120457275
101,-0.7938763704337656,0.272727,0.44354300197266117,-0.6213795153071915,1.949683247401182,-0.6109636586651579,1.0,0.0,1.0,0.0,-0.47606981743568183,-0.10902011651332345,-0.6884897428470943,-0.47352329995997156,-0.8128554021670877,0.0,0.36067954425377496
